id,location_name,latitude,longitude,year,month,sand,silt,clay,soc,ph,bdod,cec,ndvi,t2m_c,td2m_c,rh_pct,tp_m,ssrd_jm2,lc_type1,ndvi_source,climate_source,lc_source,data_quality_score,created_at,updated_at,nitrogen,phosphorus,potassium,soil_version_year,soil_data_year,npk_estimation_method,npk_correction_date,soc_unit,cec_unit
914,Damietta,31.4175,31.8144,2022,4,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1915,19.51667719946971,11.577931722005246,60.10164536442433,0.0007196436723226,10899947616.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:30:26.790,2025-11-21 21:30:26.790,0.239,26.3,127.2,2022,2022,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
915,Damietta,31.4175,31.8144,2022,5,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.15065,21.85524490110339,15.088391896729831,65.42195789927256,0.0041976198768978,12233260675.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:30:26.790,2025-11-21 21:30:26.790,0.239,26.3,127.2,2022,2022,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
916,Damietta,31.4175,31.8144,2022,6,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.14335,25.48305657704674,19.137740156385632,67.94565777475168,0.0040943270712539,12200263755.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:30:26.790,2025-11-21 21:30:26.790,0.239,26.3,127.2,2022,2022,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
917,Damietta,31.4175,31.8144,2022,7,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.14585,26.91132566800684,20.756003562352987,69.03016674844552,0.0025253760684087,12476691037.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:32:42.810,2025-11-21 21:32:42.810,0.239,26.3,127.2,2022,2022,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
918,Damietta,31.4175,31.8144,2022,8,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1722,27.389896729171937,21.29736322792633,69.38849101712336,0.0024425441701012,11289354899.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:32:42.810,2025-11-21 21:32:42.810,0.239,26.3,127.2,2022,2022,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
919,Damietta,31.4175,31.8144,2022,9,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.12855,26.755067888895667,19.68793417612716,65.21355516239028,0.0053762630180074,1488657276.3173234,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:32:42.810,2025-11-21 21:32:42.810,0.239,26.3,127.2,2022,2022,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
920,Damietta,31.4175,31.8144,2022,10,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1522,24.026226933797204,16.91339967379008,64.44959563521822,0.2551925587766419,1131007760.6334417,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:32:42.810,2025-11-21 21:32:42.810,0.239,26.3,127.2,2022,2022,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
921,Damietta,31.4175,31.8144,2022,11,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1897,20.43216378953724,13.154413371615988,62.98550001661859,0.1673056893749631,5625667320.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:32:42.810,2025-11-21 21:32:42.810,0.239,26.3,127.2,2022,2022,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
922,Damietta,31.4175,31.8144,2022,12,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1527,18.145088901314693,12.235660684236962,68.38652981080712,0.2934516539838689,5101798030.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:32:42.810,2025-11-21 21:32:42.810,0.239,26.3,127.2,2022,2022,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
923,Damietta,31.4175,31.8144,2023,1,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1591,16.008789009176326,9.992133958878073,67.46733855360382,0.2142683310560365,5443255694.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:35:11.623,2025-11-21 21:35:11.623,0.239,26.3,127.2,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
924,Damietta,31.4175,31.8144,2023,2,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.2248,14.277346797216524,6.603780705588235,59.92266959573793,0.1368924810988332,5799271568.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:35:11.623,2025-11-21 21:35:11.623,0.239,26.3,127.2,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
925,Damietta,31.4175,31.8144,2023,3,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.194,17.737094436153313,9.736797587076865,59.432361028652856,0.1473035071302106,1327706024.921422,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:35:11.623,2025-11-21 21:35:11.623,0.239,26.3,127.2,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
926,Damietta,31.4175,31.8144,2023,4,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.192,18.897054375542552,11.68277344173856,62.90320109591466,0.184160489364455,10483922562.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:35:11.623,2025-11-21 21:35:11.623,0.239,26.3,127.2,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
927,Damietta,31.4175,31.8144,2023,5,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1186,21.59219219658968,14.713952923846534,64.8981748365573,0.0960536307419275,11853545935.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:35:11.623,2025-11-21 21:35:11.623,0.239,26.3,127.2,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
928,Damietta,31.4175,31.8144,2023,6,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.151,24.955851745605514,18.244171163770886,66.30025676125214,0.0176304454231441,12012164717.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:35:11.623,2025-11-21 21:35:11.623,0.239,26.3,127.2,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
929,Damietta,31.4175,31.8144,2023,7,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1466,28.006551668720878,21.3611812058316,67.19247725888542,0.0020851700739434,12588953171.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:37:43.870,2025-11-21 21:37:43.870,0.239,26.3,127.2,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
930,Damietta,31.4175,31.8144,2023,8,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.15815,27.76742150501542,20.849975286504275,66.0304756266197,0.002703189945489,11105917151.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:37:43.870,2025-11-21 21:37:43.870,0.239,26.3,127.2,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
931,Damietta,31.4175,31.8144,2023,9,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.12705,27.549473063151083,20.750125863817004,66.46796663285706,0.0100268686623188,1479427370.693392,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:37:43.870,2025-11-21 21:37:43.870,0.239,26.3,127.2,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
932,Damietta,31.4175,31.8144,2023,10,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1476,25.00081315399501,18.299387909263714,66.35220429608157,0.0371801236804998,1158324766.3039858,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:37:43.870,2025-11-21 21:37:43.870,0.239,26.3,127.2,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
933,Damietta,31.4175,31.8144,2023,11,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.14645,21.94009388817682,14.96920583513048,64.58629641834185,0.1802127268248945,5718449080.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:37:43.870,2025-11-21 21:37:43.870,0.239,26.3,127.2,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
934,Damietta,31.4175,31.8144,2023,12,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.17945,18.57411311570036,12.54630563387309,67.94290618031886,0.1741384664152647,4718612988.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:37:43.870,2025-11-21 21:37:43.870,0.239,26.3,127.2,2022,2023,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
935,Damietta,31.4175,31.8144,2024,1,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.19685,15.935001422512926,8.46887628288681,61.17553618361479,0.234937607145703,5235885826.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:40:34.617,2025-11-21 21:40:34.617,0.239,26.3,127.2,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
936,Damietta,31.4175,31.8144,2024,2,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.25825,15.423013656440844,9.689783767174047,68.64060047917187,0.2159555044140759,6232182510.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:40:34.617,2025-11-21 21:40:34.617,0.239,26.3,127.2,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
937,Damietta,31.4175,31.8144,2024,3,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.21815,17.62026010328725,10.110789789179364,61.39103263175567,0.0690430410678679,1386389224.9562454,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:40:34.617,2025-11-21 21:40:34.617,0.239,26.3,127.2,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
938,Damietta,31.4175,31.8144,2024,4,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.20805,20.781306351555717,14.3516605589125,66.63349877893204,0.0605234202398392,10688651864.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:40:34.617,2025-11-21 21:40:34.617,0.239,26.3,127.2,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
939,Damietta,31.4175,31.8144,2024,5,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.15055,22.85003427074804,14.872665987732605,60.7280282830189,0.0035598883842702,12157510149.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:40:34.617,2025-11-21 21:40:34.617,0.239,26.3,127.2,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
940,Damietta,31.4175,31.8144,2024,6,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.17975,27.19033084445533,20.624354743957557,67.35841217813858,0.0025962140355346,12489490912.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:40:34.617,2025-11-21 21:40:34.617,0.239,26.3,127.2,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
941,Damietta,31.4175,31.8144,2024,7,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1496,28.649742688414904,22.54247243737666,69.56346139208061,0.0023357980644007,12251355778.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:43:20.940,2025-11-21 21:43:20.940,0.239,26.3,127.2,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
942,Damietta,31.4175,31.8144,2024,8,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.15845,28.415484959592103,22.05824502104076,68.4682286089401,0.0038483955789985,11390281386.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:43:20.940,2025-11-21 21:43:20.940,0.239,26.3,127.2,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
943,Damietta,31.4175,31.8144,2024,9,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.15855,27.43032677968347,19.95463108486604,63.72242112832501,0.0078395929520453,1435581440.1771512,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:43:20.940,2025-11-21 21:43:20.940,0.239,26.3,127.2,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
944,Damietta,31.4175,31.8144,2024,10,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.13635,24.01503699107837,15.953226979573571,60.66767290938964,0.0015631996985874,1236731556.9945092,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:43:20.940,2025-11-21 21:43:20.940,0.239,26.3,127.2,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
945,Damietta,31.4175,31.8144,2024,11,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1523,20.02770678202313,13.39525962405736,65.60432926552889,0.1745082238455957,5347294034.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:43:20.940,2025-11-21 21:43:20.940,0.239,26.3,127.2,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
946,Damietta,31.4175,31.8144,2024,12,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.14645,16.86991846228159,9.837364799745671,63.20849697096763,0.2099521242631503,5132860084.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:43:20.940,2025-11-21 21:43:20.940,0.239,26.3,127.2,2022,2024,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
947,Damietta,31.4175,31.8144,2025,1,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1793,16.189870473389988,11.117306215019653,71.88657121474563,0.058746988286817,5527736806.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:45:21.597,2025-11-21 21:45:21.597,0.239,26.3,127.2,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
948,Damietta,31.4175,31.8144,2025,2,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.14265,14.349876953306648,6.512704808371439,59.26938271268328,0.1081106915464324,5698990020.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:45:21.597,2025-11-21 21:45:21.597,0.239,26.3,127.2,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
949,Damietta,31.4175,31.8144,2025,3,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1589,17.695984674269198,11.100571056078875,65.26406990756566,0.0469527603697699,1378577565.9506805,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:45:21.597,2025-11-21 21:45:21.597,0.239,26.3,127.2,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
950,Damietta,31.4175,31.8144,2025,4,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.19785,19.03647861480715,12.013413619995164,63.733318457736345,0.0347570425578709,10086287355.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:45:21.597,2025-11-21 21:45:21.597,0.239,26.3,127.2,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
951,Damietta,31.4175,31.8144,2025,5,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1766,22.464433862829765,14.579231783138823,61.00108706477732,0.0904781815425259,12079640234.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:45:21.597,2025-11-21 21:45:21.597,0.239,26.3,127.2,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
952,Damietta,31.4175,31.8144,2025,6,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1323,25.38925978342695,19.05174338022869,67.9601959974506,0.0075793222561841,12459386999.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:45:21.597,2025-11-21 21:45:21.597,0.239,26.3,127.2,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
953,Damietta,31.4175,31.8144,2025,7,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.15,27.82091760943013,21.15692363041705,67.07868047174534,0.0067988836131505,12449650000.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:47:08.370,2025-11-21 21:47:08.370,0.239,26.3,127.2,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
954,Damietta,31.4175,31.8144,2025,8,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.231,28.094973541587933,21.15299605092696,65.99791595088847,0.0020394886021257,11412807820.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:47:08.370,2025-11-21 21:47:08.370,0.239,26.3,127.2,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
955,Damietta,31.4175,31.8144,2025,9,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1456,26.30437507629398,19.621393839518248,66.6948456835664,0.0067102978836217,1465659961.403469,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:47:08.370,2025-11-21 21:47:08.370,0.239,26.3,127.2,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
956,Damietta,31.4175,31.8144,2025,10,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.1259,23.661450732651588,16.70325128288681,65.0072589933379,0.0195456089421135,1199187659.2379975,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:47:08.370,2025-11-21 21:47:08.370,0.239,26.3,127.2,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
957,Damietta,31.4175,31.8144,2025,11,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.2124,22.78333975474044,17.343596031552295,71.39310647149458,0.1255091795410052,2813033900.0,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:47:08.370,2025-11-21 21:47:08.370,0.239,26.3,127.2,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
958,Damietta,31.4175,31.8144,2025,12,39.6,26.9,33.5,27.5,7.8,1.34,1.83,0.16915,,,,,,50,MODIS/MOD13A2_extended,,ESA/WorldCover,44.44444444444444,2025-11-21 21:47:08.370,2025-11-21 21:47:08.370,0.239,26.3,127.2,2022,2025,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
959,Port Said,31.2653,32.3019,2017,1,41.3,29.1,29.7,35.8,7.9,1.24,1.7,0.13035,13.751062734169238,6.272167957635418,60.60404598733261,0.1165210516949311,5669183264.451612,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:49:50.310,2025-11-21 21:49:50.310,0.311,34.8,120.0,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
960,Port Said,31.2653,32.3019,2017,2,41.3,29.1,29.7,35.8,7.9,1.24,1.7,0.1254,14.252060182047046,7.982482457637104,65.95724630051575,0.2835965888708914,6340479328.774194,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:49:50.310,2025-11-21 21:49:50.310,0.311,34.8,120.0,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
961,Port Said,31.2653,32.3019,2017,3,41.3,29.1,29.7,35.8,7.9,1.24,1.7,0.1094,17.101380784123705,9.842710826052098,62.309864903149226,0.0688298778611208,749373561.577867,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:49:50.310,2025-11-21 21:49:50.310,0.311,34.8,120.0,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
962,Port Said,31.2653,32.3019,2017,4,41.3,29.1,29.7,35.8,7.9,1.24,1.7,0.1212,19.16504244035292,12.004617414850486,63.1874770220092,0.1602771962818072,10631619855.935484,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:49:50.310,2025-11-21 21:49:50.310,0.311,34.8,120.0,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
963,Port Said,31.2653,32.3019,2017,5,41.3,29.1,29.7,35.8,7.9,1.24,1.7,0.18585,22.80939924218285,15.063370952017408,61.63023934008173,0.0108233099032704,12395566631.870968,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:49:50.310,2025-11-21 21:49:50.310,0.311,34.8,120.0,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
964,Port Said,31.2653,32.3019,2017,6,41.3,29.1,29.7,35.8,7.9,1.24,1.7,0.18015,25.760929023578623,18.50584491880141,64.24411888416873,0.0016673588238921,12504146643.967745,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:49:50.310,2025-11-21 21:49:50.310,0.311,34.8,120.0,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
965,Port Said,31.2653,32.3019,2017,7,41.3,29.1,29.7,35.8,7.9,1.24,1.7,0.11385,28.25586868706904,20.99683051742784,64.75719167703141,0.0029761856197459,12348692817.645164,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:52:35.587,2025-11-21 21:52:35.587,0.311,34.8,120.0,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
966,Port Said,31.2653,32.3019,2017,8,41.3,29.1,29.7,35.8,7.9,1.24,1.7,0.11905,28.237800862381448,21.110383923517645,65.27951831869787,0.0055881303945657,11400266516.258066,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:52:35.587,2025-11-21 21:52:35.587,0.311,34.8,120.0,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
967,Port Said,31.2653,32.3019,2017,9,41.3,29.1,29.7,35.8,7.9,1.24,1.7,0.11915,26.420061203057685,19.270186805041533,64.80851365162098,0.004985978257363,802855086.97225,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:52:35.587,2025-11-21 21:52:35.587,0.311,34.8,120.0,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
968,Port Said,31.2653,32.3019,2017,10,41.3,29.1,29.7,35.8,7.9,1.24,1.7,0.1088,23.74350063404688,15.61901940178052,60.36225242839509,0.0197019953427754,674295201.3147216,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:52:35.587,2025-11-21 21:52:35.587,0.311,34.8,120.0,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
969,Port Said,31.2653,32.3019,2017,11,41.3,29.1,29.7,35.8,7.9,1.24,1.7,0.12955,19.749126076100083,12.37946077709131,62.454006530941385,0.0877679396921799,5841338624.387097,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:52:35.587,2025-11-21 21:52:35.587,0.311,34.8,120.0,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
970,Port Said,31.2653,32.3019,2017,12,41.3,29.1,29.7,35.8,7.9,1.24,1.7,0.1042,17.74048299084842,10.93814533377872,64.38286721395046,0.0458542999032296,4684140931.935483,50,MODIS/MOD13A2,ERA5_LAND,ESA/WorldCover,100.0,2025-11-21 21:52:35.587,2025-11-21 21:52:35.587,0.311,34.8,120.0,2017,2017,"Scientific (Brady&Weil 2008, Sparks 2003, Havlin 2014)",2025-12-25T22:56:39.861521,g/kg,cmol/kg
